codigo_produto;produto;secao;custo_atual;preco_atual;ncm
00005410;CAPA ALMOFADA 0.45/0.45 VELUDO MEDALHAO/VELUDO FLORAL ADOMES;CAPA;9.71;27.00;63041990
00005021;TOALHA BANHO 0.75/1.40 PROFLINE MADRID TEKA;TOALHAS AVULSA;22.54;45.00;63026000
00001361;COBRE LEITO SOLTEIRO 02 PÇS MICROFIBRA PATCHWORK CAMESA/ANDR;COBRE LEITO;36.66;144.00;94049000
00003509;TRAVESSEIRO CONFORT PLUS / SLEEP 0.45/0.65 ;TRAVESSEIROS;28.63;28.50;63022200
00004917;PROTETOR COLCHAO CASAL IMPERMEAVEL KACYUMARA;PROTETOR DE COLCHAO;48.61;124.00;63049200
00004918;PROTETOR COLCHAO SOLTEIRO IMPERMEAVEL KACYUMARA;PROTETOR DE COLCHAO;37.96;90.00;63049200
00004919;PROTETOR COLCHAO QUEEN IMPERMEAVEL KACYUMARA;PROTETOR DE COLCHAO;60.15;144.00;63049200
00000046;LENCOL AVULSO KING 2.50/2.80 PROFILINE HOTELARIA TEKA;LENCOL AVULSO;48.00;98.00;63023100
00000874;LENCOL AVULSO CASAL 2.20/2.50 PROFILINE HOTELARIA TEKA;LENCOL AVULSO;35.00;78.00;63023100
00006021;TOALHA  ROSTO 0.48/0.80 PROFLINE MADRID/MIRA TEKA;TOALHAS AVULSA;5.25;19.50;63026000
00006099;TAPETE 0.60/1.20 ESTAMPADOS/LISO SAO CARLOS;TAPETE;24.00;69.00;57024200
00005400;MORDEDOR/CHOCALHO DIVERTIDO FOR BABY/GALA;DIVERSOS;8.09;18.00;95030080
00005952;CHOCALHO SOLAPA ROSA/AZUL GALA;DIVERSOS;4.45;9.00;95030039
00005533;MORDEDOR CAMINHOES -FOR BABY GALA;DIVERSOS;11.63;24.00;950300039
00005396;MORDEDOR PEZINHO/ MAOZI /ANIM/ASTROS FOR BABY GALA;DIVERSOS;4.17;10.50;95030039
00002564;CHAVEIRO BOLA P TIMES DIVERS.680801/GIRAFAS GS2128/BBL448 FO;PELUCIA;5.30;12.00;73269090
00006078;MANTA BEBE 0.75/1.00 NANINHA/ALMOF PESCOÇO LE PETIT CORTTEX;MANTA PARA BEBE;41.31;87.00;63014000
00005845;TRAVESSEIRO ANTISTRESS  0.50/0.70 ALTENBURG;TRAVESSEIROS;48.28;108.00;94049000
00006041;NANINHA BABY HUG;DIVERSOS;23.51;81.00;63013000
00005397;MOBILE P/BERÇOC/3 ENFEITES ELEF/CACHORR MUSCICAL GIRAT /GALA;DIVERSOS;28.43;66.00;95030098
00004944;CORTINA P/ COZINHA BRISA DUPLEX 3.00/1.20 RENDA BELLA JANELA;CORTINA;77.98;168.00;63392000
00001234;TAPETE DE COZINHA 0.50/0.70 DECORE KACYUMARA;TAPETE;26.58;57.00;57050000
00003207;PASSADEIRA DE COZINHA 0.50/1.60 DECORE KACYUMARA;TAPETE;61.22;138.00;57050000
00004270;TOALHA BANHO GIGANTE 0.90/1.60 ZERO TWIST FIO PENTEADO KARST;TOALHAS AVULSA;44.61;90.00;63026000
00006014;TOALHA BANHO GIGANTE 0.80/1.50 ETERNITY FIO EGIPCIO  ARTEX;TOALHAS AVULSA;34.91;72.00;63026000
00000052;COLCHA CASAL 2.00/2.30 ALLEGRO TEKA;COLCHA;17.76;42.00;63041910
00001116;TOALHA MESA 1.40/2.10 NATALINA TEKA;TOALHA DE MESA;10.68;24.00;63025100
00000657;TOALHA PRAIA 0.80/1.50 DRYFIT ALTENBURG;TOALHAS AVULSA;34.56;78.00;6329300
00003710;CORTINA P/ COZINHA BRISA DUPLEX 3.00/1.40 RENDA BELLA JANELA;CORTINA;79.00;174.00;63039200
00002246;VARAO CORTINA 2 MTS 19MM CROMADO BELLA ARTE;CORTINA;14.95;42.00;73063000
00000053;COLCHA SOLTEIRO 1.50/2.30 ALLEGRO TEKA;COLCHA;13.94;33.00;63041910
00003206;TAPETE BEM VINDO 0.40/0.60 EMBORRACHADO CORTTEX;TAPETE;7.06;21.00;57032000
00000871;TOALHA LAVABO PONTO CRUZ BABY CLASSIC DOHLER/KARSTEN;TOALHAS AVULSA;3.26;12.00;63026000
00000605;CORTINA P/ COZINHA DUPLEX 2.60/1.20  LISA C/ FORRO BELLA JAN;CORTINA;42.31;87.00;63039200
00001575;TOALHA MESA 1.60/2.40 JACQUARD LISA REQUINTE DOHLER;TOALHA DE MESA;26.20;60.00;63025100
00000142;TOALHA MESA 1.55/2.10 /1.55/2.00 RENDA LEPPER;TOALHA DE MESA;17.95;42.00;63025300
00003090;TOALHA BANHO JACQUARD PEROLA/ROMANCE 0.70/1.40 DOHLER;TOALHAS AVULSA;28.80;57.00;63026000
00000853;JOGO DE CAMA SOLTEIRO 03 PCS SANTISTA ROYAL COTEMINAS;JOGO DE CAMA;61.07;117.00;63022100
00000418;CAPA PARA COLCHAO SOLTEIRO DE MALHA VENESA 30 ALT.;CAPAS;18.52;69.00;63021000
00000987;CAPA ALMOFADA 0.45/0.45 JACQUARD MEDIEVAL ADOMES;CAPA;17.00;34.50;63041990
00005068;EDREDON SOLTEIRO PERCAL 300 FIOS SATINEE KACYUMARA;EDREDON;233.68;478.00;94049000
00003592;PORTA TRAVESSEIRO SATINEE 0.50/0.70 300 FIOS KACYUMARA;CAPAS;38.43;72.00;63023100
00000880;TRAVESSEIRO ROYAL TOQUE DE SEDA ALTENBURG;TRAVESSEIROS;22.47;78.00;94049000
00002281;CUECAS E CALCINHAS KIT C/03 UNIDADES 100%ALGODAO SONHART;CONFECCOES;29.24;109.00;61082100
00000256;TOALHA BANHO PONTO CRUZ CRIATIVA TEKA;TOALHAS AVULSA;14.91;36.00;63026000
00001930;JOGO DE TOALHA 05 PÇS 0.70/1.35 LOLLIPOP BUDDMEYER;JOGO DE TOALHAS;81.85;267.00;63026000
00001580;COBRE LEITO CASAL 03 PÇS MICROFIBRA PROVENCE/CLASSIC ROZAC;COBRE LEITO;65.90;179.00;94049000
00002400;JOGO DE CAMA QUEEN 04 PÇS 200 FIOS SEM VIRA BASIC BUDDEMEYER;JOGO DE CAMA;122.55;279.00;63022100
00002239;PISO ATOALHADO LUXOR FIO PENT. 0.48/0.80 BUDDEMEYER;PISO ATOALHADO;29.88;63.00;63026000
00004306;TOALHA BANHO GIGANTE 0.90/1.50 CANELADO FIO PENTEADO BUDDEME;TOALHAS AVULSA;51.13;114.00;63026000
00003627;PISO ATOALHADO PROFLINE MADRID TEKA;PISO ATOALHADO;6.89;21.00;63026000
00005948;PROTETOR COLCHAO BERÇO IMPERMEAVEL KACYUMARA;PROTETOR DE COLCHAO;27.94;54.00;63049200
00000441;PROTETOR COLCHAO CASAL IMPERMEAVEL MISTO ALTENBURG;PROTETOR DE COLCHAO;104.56;219.00;94049000
00004376;SAIA BOX QUEEN 1.58/1.98 MICROFIBRA MATELASSADA HEDRONS;SAIA PARA COLCHAO;40.30;135.00;63023200
00004885;SAIA BOX KING 1.93/2.03 ANTIQUE COM RENDA 180 FIOS  HEDRONS;SAIA PARA COLCHAO;97.93;213.00;58042910
00002486;JOGO DE CAMA KING 04 PCS 200 FIOS VIDA BELA KACYUMARA;JOGO DE CAMA;216.08;493.00;63022100
00004143;COBRE LEITO KING 03 PÇS PROMOÇAO 200 FIOS VIDA BELA KACYUMAR;COBRE LEITO;0.00;658.00;63023100
00003605;COBRE LEITO CASAL 03 PÇS MICROFIBRA BORDADA LAUREN ANDREZA;COBRE LEITO;86.97;238.00;94049000
00004920;PROTETOR COLCHAO KING IMPERMEAVEL KACYUMARA;PROTETOR DE COLCHAO;56.37;168.00;63049200
00002909;TOALHA BANHO INFANTIL 0.60/1.20 ATOALHADA  LEPPER;TOALHAS AVULSA;10.59;39.00;63029100
00002171;TOALHA MESA RENDA 1.50/1.50 INTERLAR;TOALHA DE MESA;14.84;28.50;63029300
00005969;CONJ.FEM BLUSA E LEGGING DISNEY C90165 CATIVA;CONFECCOES;34.99;72.00;61042990
00005978;CONJ.FEM BLUSA E SHORT JEANS C90270 CATIVA;CONFECCOES;55.99;114.00;62042200
00003366;PIJAMA ADULTO FEMININO ALGODAO SHORT/MC/ REGATA MALWEE;CONFECCOES;42.70;159.00;61083100
00000232;COBRE LEITO KING 03 PCS 150 FIOS INNOVI KACYUMARA;COBRE LEITO;173.70;369.00;63041910
00000236;EDREDON SOLTEIRO MALHA  SONHART 1.98/2.48;EDREDON;263.97;890.00;94049000
00005798;PERFUME CH CH PRIVE MEN  50ML;PERFUME MASCULINO;223.95;329.00;33030020
00002245;VARAO CORTINA 2 MTS 28 MM CROMADO BELLA ARTE;CORTINA;13.54;60.00;73042990
00003063;TOALHA MESA 2.20/2.20 CELEBRA/SIENNA KARSTEN;TOALHA DE MESA;70.85;318.00;63025100
00006062;CORTINA DUPLEX CASUAL 4.20/2.70 V.3 MT VOIL FORRO BELLA JANE;CORTINA;108.80;276.00;63039200
00004141;COBRE LEITO QUEEN 03 PÇS PROMOÇAO 200 FIOS VIDA BELA KACYUMA;JOGO DE CAMA;0.00;589.00;63023100
00002075;COBRE LEITO CASAL 03 PÇS 200 FIOS VIDA BELA KACYUMARA;COBRE LEITO;246.88;498.00;63041910
00003471;LENÇOL AVULSO QUEEN SATINEE KACYUMARA;LENCOL AVULSO;132.60;265.00;63023100
00002980;ALMOFADA TRANSFORMA BICHINHO PELUCIA CILINHO;DIVERSOS;34.26;78.00;65030031
00001905;TRAVESSEIRO ESPAÇO A 250 FIOS MAQUINETADO ALTENBURG;TRAVESSEIROS;61.05;198.00;94049000
00005962;TOALHA PRAIA LICENCIADAS  AVELUDADA 0.76/1.52 DOHLER;TOALHAS AVULSA;19.02;69.00;63026000
00001607;TOALHA BANHO DE TIME AVELUDADA BOUTON/DOLHER;TOALHAS AVULSA;44.25;96.00;63026000
00002470;PIJAMA BABY FEM/MASC MC CALCA SONHART;PIJAMAS;87.90;177.00;61083100
00005523;KIT MEIA BEBE SELENE 3 PARES DO17 A 20 A 21 A24 COD1355,001;CONFECCOES;8.96;18.00;61112000
00001850;CJ 4 XICARAS P/CHA PORCELANA BIRDS 200ML;DIVERSOS;127.60;308.00;69111010
00001710;ROUPAO BABY ATOALHADO ML/MC C/TOUCA SONHART;ROUPAO;102.90;207.00;61089900
00002513;PERFUME DOLCE GABANNA LILY FEMME 75ML;PERFUME FEMININO;406.68;814.00;33030020
00003073;LENÇOL AVULSO KING 200 FIOS VIDA BELA KACYUMARA;LENCOL AVULSO;87.79;207.00;63023100
00002367;JOGO DE CAMA KING 04 PÇS SATINEE KACYUMARA;JOGO DE CAMA;250.47;745.00;63022100
00000179;TOALHA BANHO ESTAMPADE NICE TEKA;TOALHAS AVULSA;11.03;39.00;63026000
00001427;COBRE LEITO QUEEN 03 PÇ BOUTIS 50% ALGO. 50% POLIES COTEMINA;COBRE LEITO;186.15;378.00;94049000
00001291;JOGO DE CAMA QUEEN  04 PCS 150 FIOS SANTISTA PRATA COTEMINAS;JOGO DE CAMA;63.50;246.00;63023100
00003457;CJ 4 ANEIS P/GUARDANAPOS METAL LAÇO 5,5X2 CM WOLFF;DIVERSOS;32.51;75.00;73239400
00003364;PIJAMA ADULTO MASCULINO MC/REGATA SHORT MALWEE;CONFECCOES;61.75;133.00;61072100
00005031;TRAVESSEIRO BODY PILLOW 0.30/0.65 KIDS ALTENBURG;TRAVESSEIROS;46.00;93.00;94049000
00005682;TOALHA BANHO GIGANTE IDRIS FIO PENTEADO  KARSTEN;TOALHAS AVULSA;25.95;58.50;63026000
00002787;TOALHA BANHO GIGANTE MARTINA/ANTONIETA ZERO TWISTER KARSTEN;TOALHAS AVULSA;31.12;72.00;63026000
00005441;TOALHA BANHO INFANTIL PONTO CRUZ AVELUDA BABY CLASSIC DOHLER;TOALHAS AVULSA;12.60;45.00;63026000
00005683;TOALHA ROSTO IDRIS FIO PENTEADO  KARSTEN;TOALHAS AVULSA;10.00;24.00;63026000
00001445;PEL UNICORNIO/TOURO/CAVALO/PANTERA P CILINHO;PELUCIA;33.00;66.00;95030031
00001894;MEIA INFANTIL SOQUETE 2012/2000/2040/2070/2450/2010/2300 SEL;CONFECCOES;3.29;9.00;61159500
00000283;TOALHA MESA 1.60/2.20 CELEBRA 63% ALG. 37% POL. KARSTEN;TOALHA DE MESA;80.54;159.00;63025300
00001001;MANTA BEBE FLECE MULTIUSO LISA/EST. ANDREZA/PINHEIRO;MANTA PARA BEBE;7.61;18.00;63014000
00001512;TOALHA ROSTO SANTISTA ROYAL COTEMINAS;TOALHAS AVULSA;3.32;13.50;63026000
00003413;DIFUSOR DE VARETAS VIDRO 300 ML ESPUMARIA;DIVERSOS;57.20;119.00;33074900
00004105;JOGO DE CAMA SOLTEIRO 02 PÇS MALHA FIO 30 PREMIUM SUL BRASIL;JOGO DE CAMA;29.42;63.00;63021000
00005046;LENCOL AVULSO SOLTEIRO DIAMANTE 150 FIOS TEKA;LENCOL AVULSO;28.85;69.00;63023100
00005048;LENCOL AVULSO QUEEN  DIAMANTE 150 FIOS TEKA;LENCOL AVULSO;47.78;108.00;63023100
00006082;COBRE LEITO SOLTEIRO 200 FIOS VIDA BELA PROMOCIONAL KACYUMAR;COBRE LEITO;127.29;398.00;63023100
00004142;ESCORREDOR DE LOUÇAS FUTURE;DIVERSOS;88.67;186.00;73239900
00001072;EDREDON CASAL BASIC 1.90/2.10 MISTO ANDREZA;EDREDON;26.90;60.00;63019000
00005165;PIJAMA FEMININO CORSARIO MALWEE ADULTO;PIJAMAS;40.28;132.00;61083100
00000272;JOGO DE CAMA SOLTEIRO 03 PCS 150 FIOS SANTISTA PRATA COTEMIN;JOGO DE CAMA;40.02;156.00;63022100
00001758;TAPETE SAO CARLOS EMOTION 0.50/1.00;TAPETE;33.26;63.00;57033000
00006016;CORTINA PRATIKA 5.40/2.70/2.80 MALAGA BELLA;CORTINA;283.48;643.00;63039200
00002991;VARAO DUPLO 4 MTS 19X28MM CROMADO BELLA ARTE;CORTINA;55.04;159.00;73063000
00002079;LENCOL AVULSO QUEEN FIX 180 FIOS TOTAL MIX ARTEX;LENCOL AVULSO;43.46;114.00;63023200
00001775;COBRE LEITO KING 03 PÇS EVOLUTION ESTAMPADA CAMESA/ROZAC;COBRE LEITO;51.75;189.00;94049000
00002935;MANTA SOLTEIRO FLEECE MICROFIBRA LISO/ESTAMPADA ANDREZA;COBERTOR;33.16;66.00;63014000
00005403;KIT BOLSAS G/P URSO PRICINPE GADE BABY;BOLSAS;92.86;231.00;42022220
00001875;BODY MANGA CURTA/MANGA  HUG;CONFECCÃO PARA BEBE;39.00;39.00;61112000
00004359;TOALHA VISITA PONTO CRUZ IRINA/VELUX CASA IN KARSTEN;TOALHAS AVULSA;3.09;6.00;63026000
00003677;TOALHA VISITA PONTO CRUZ MELINA/LARA /IRINA/ KARSTEN;TOALHAS AVULSA;4.98;15.00;63026000
00005956;CAPA P/BOTIJAO DE GAS BASICA ESTAMPADA INTERLAR;CAPA;7.06;15.00;63049300
00002241;VARAO CORTINA 2 MTS 28 MM CORES  BELLA ARTE;CORTINA;9.74;45.00;73042990
00003612;CORTINA DUPLEX LINHO MACRAME 2.00/2.30 VARAO DE 2 MTS BELLA;CORTINA;160.54;255.00;63039200
00003232;CORTINA PRATIKA 1.80/2.00 BORDADA  V.2 MT BELLA JANELA;CORTINA;82.24;186.00;63039200
00003936;TOALHA BANHO JACQUARD PREMIUM/PRISMA 0.70/1.40 DOHLER;TOALHAS AVULSA;24.00;42.00;63026000
00001133;MANTA BEBE FLEECE 0.82/0.82  DUPLA FLACE C/ NANINHA LEPPER;MANTA PARA BEBE;39.69;90.00;63014000
00005870;TAPETE COZINHA COMPLY ANTIFADIGA 0.46/0.76 JOLITEX;TAPETE;11.25;36.00;42050000
00001274;COBRE LEITO SUPER KING 03 PÇS DYURI ULTRASONIC JOLITEX;COBRE LEITO;62.00;186.00;94044000
00002352;COBRE LEITO QUEEN 03 PÇS ULTRA SONIC ESTAMP. PROMOCINAL CAME;COBRE LEITO;0.00;117.00;94049000
00003703;JOGO DE CAMA QUEEN 04 PÇS MALHA IN COTTON ALTENBURG;JOGO DE CAMA;181.06;378.00;63021000
00000860;TOALHA ROSTO 0.48/0.80 MARTINA/ANTONIETA ZERO TWISTER KARSTE;TOALHAS AVULSA;12.59;27.00;63026000
00001400;JOGO DE CAMA QUEEN 04 PCS 200 FIOS 40 CM ALTURA LEPPER;JOGO DE CAMA;147.43;324.00;63021000
00001403;TOALHA BANHAO 0.81/1.50 LINEA JACQUARD BOUTON;TOALHAS AVULSA;41.25;87.00;63026000
00003676;TOALHA BANHO AVELUDADA MONIQUE/POLLY/KI/KARSTEN;TOALHAS AVULSA;17.30;54.00;63026000
00000775;TOALHA ROSTO PEROLA/CONFORT/ROMANCE/CRISTAL DOHLER;TOALHAS AVULSA;12.80;27.00;63026000
00003249;TOALHA BANHO ADVANCED 0.70/1.40 500GR DOHLER;TOALHAS AVULSA;13.70;42.00;63026000
00004447;COBRE LEITO CASAL 03 PÇS UNIQUE 180 FIOS ALTENBURG;JOGO DE CAMA;156.59;297.00;94049000
00001049;COBRE LEITO CASAL MALHA 03 PÇS PREMIER /ECO ALTENBURG;COBRE LEITO;157.33;327.00;94049000
00002283;CULOTE CURTO MALHA  SONHART;CONFECCÃO PARA BEBE;12.87;24.00;61112000
00002286;KIT PERFUME ACQUA DI GIOHOMME 100ML DEO 75ML;PERFUME MASCULINO;298.53;596.00;33030020
00005835;CAPA PARA TRAVESSEIRO MALHA LISO/ESTAMPADA VEET BABY;FRONHA;21.30;45.00;63041990
00002892;TRAVESSEIRO VEET DE MULTIPLA UTILIDADE BABY MAINART;TRAVESSEIROS;28.90;48.00;94049000
00001914;PEL ELEFANTE XT9156-30/HUSKY DEITADO MEDIO/BALEIA FOFFY;PELUCIA;36.93;87.00;95030031
00003461;TOALHA  LAVABO 02 PÇS C/ TIRA BORDADA CRISTAL BOUTON;TOALHAS AVULSA;12.99;48.00;63026000
00003607;COBERTOR INF. 1.00/1.50 SWEET BABY C/CABIDE DUPLA FACE ANDRE;COBERTOR INFANTIL;41.32;138.00;63014000
00005896;TAPETE SAO CARLOS CLASSE A 0.66/1.20;TAPETE;67.79;159.00;57024200
00005902;JOGO DE TOALHA 05 PÇS BARROCA/MEDELLIN CAVIQUIOLI;JOGO DE TOALHAS;84.00;219.00;63026000
00001774;COBRE LEITO QUEEN 03 PÇS EVOLUTION ESTAMPADA CAMESA/ROZAC;COBRE LEITO;47.15;169.00;94049000
00004938;CAMINHO DE MESA 0.40/1.60 CROCHE FATEX;CAMINHO DE MESA;31.06;63.00;6300025100
00005889;JOGO DE CAMA SOLTEIRO 02 PÇS  FIO 30 DELICATTO LA DOTTA;JOGO DE CAMA;17.49;39.00;63021000
00000308;MANTA CASAL BLANKET/VINTAGE KACYUMARA;COBRE LEITO;43.22;126.00;63014000
00000559;COLCHA SOLTEIRO PORTUGUESA DIAMANTINA 1.70/2.50 RAUL TEXTIL;COLCHA;33.85;119.00;63041990
00001924;TOALHA BANHÃO 0.90/1.50 LOLLIPOP BUDDEMEYER;TOALHAS AVULSA;33.16;114.00;63026000
00002040;KIT COBRE LEITO QUEEN  180 FIOS 07 PÇS ANDREZA;KIT;179.90;423.00;94049000
00001376;MANTA QUEEN ACONCHEGO MICROFIBRA CORTTEX/ROZAC;MANTA TIPO COBERTOR;0.29;84.00;63014000
00000204;TAPETE 0.60/0.90 CAPACHO FENICE LISO BELLA CASA;TAPETE;54.50;138.00;57033000
00001584;FRONHA AVULSA MALHA FIO PENTEADO FIO NOBRE/VENESA;FRONHA;4.79;10.50;63021000
00001042;CAPA PARA COLCHAO CASAL DE MALHA VENESA ALT. 30;CAPAS;27.33;96.00;63021000
00003333;TRAVESSEIRO SONO & SAUDE KIDS 0.50/0.70 ALTENBURG;TRAVESSEIROS;38.50;79.00;94049000
00002984;CAMINHO DE MESA 0.40/1.40 TIRA BORDADA ARGIVAI;CAMINHO DE MESA;36.42;90.00;63025300
00005180;TOALHA ROSTO 0.50/0.80 CRISTAL C/RENDA BOUTON;TOALHAS AVULSA;12.33;39.00;63026000
00001800;JOGO DE CAMA QUEEN  03 PÇS MALHA FIO 30 VENESA;JOGO DE CAMA;41.79;145.00;63021000
00000521;JOGO DE CAMA SOLTEIRO 02 PCS MALHA IN COTTON ALTENBURG;JOGO DE CAMA;48.57;108.00;63021000
00003882;ALMOFADA PAETE ROZAC;ALMOFADA;16.00;36.00;63049300
00005876;KIT CUECA BOX INFANTIL 02 PÇS MALWEE;CONFECCOES;15.86;36.00;61071100
00001192;TRAVESSEIRO PESCOÇO CERVICAL VEET;TRAVESSEIROS;30.06;57.00;94049000
00001925;PANO DE COPA GOURMET QUADRICULADO PCT C/03 UNID.BUDDEMEYER;PANO DE PRATO;30.53;98.00;63026000
00002516;COBRE LEITO CASAL 03 PÇS SATINEE 300 FIOS KACYUMARA;COBRE LEITO;240.50;722.00;63041910
00005089;JOGO DE CAMA SOLTEIRO KING 03 PCS SATINEE KACYUMARA;JOGO DE CAMA;256.78;537.00;63022100
00005203;COLCHA SOLTEIRO PIQUET C/FRANJA MEDALHAO BUDDEMEYER;COLCHA;86.93;240.00;63041910
00005120;COLCHA QUEEN PIQUET C/ FRANJA IN DESIGN MEDALHAO BUDDEMEYER;COLCHA;125.83;348.00;63041910
00001928;TOALHA ROSTO 0.48/0.80 LOLLIPOP/SUPREME/MARTINE BUDDEMEYER;TOALHAS AVULSA;16.46;36.00;63026000
00006015;TOALHA ROSTO  0.50/0.85 ETERNITY FIO EGIPCIO  ARTEX;TOALHAS AVULSA;13.59;30.00;63026000
00005262;TAPETE P/ BOX ANTIDERRAPANTE MODELOS VARIADOS ADOMES;TAPETE;22.05;48.00;39249000
00001467;PISO ATOALHADO FELPUDO PRIME 0.50/0.70 DOHLER;PISO ATOALHADO;7.44;30.00;63026000
00003428;TOALHA ROSTO PONTO CRUZ IRINA/VELUX KARSTEN;TOALHAS AVULSA;5.49;10.50;63026000
00005545;MACACAO BEBE CURTO WORD BABY;CONFECCOES;0.00;27.00;0000000000
00000131;TOALHA MESA 1.40/1.40 TEKA ELEGANCE;TOALHA DE MESA;11.21;36.00;63025100
00003502;PEL URSO C/ VESTIDO /CORACAO BBL400L-U-F/BBL1220M FOFFY;PELUCIA;43.23;84.00;95030031
00003850;CAIXA DE FRALDA LISA CREMER LUXO C/ 05 UNIDADES;DIVERSOS;23.49;45.00;96190000
00001068;TOALHA FRALDA LUXO LISA/ESTAMPADO CREMER;FRALDAS;24.64;45.00;62092000
00001604;TOALHA BANHO VELOUR/VERONA/ARTESANALLE PINTAR DOLHER;TOALHAS AVULSA;13.83;54.00;63026000
00004612;PIJAMA BABY FEM E MASC.1,2,3 ,4CALÇA MC/ML CALÇA ALGODAO MAL;CONFECCOES;31.70;72.00;61112000
00002978;GUARDANAPO 0.51/0.51 GOURMET ALG.COOTON KARSTEN;TOALHA DE MESA;5.33;12.00;63025300
00000278;CAPA PARA MAQUINA/TANQUINHO ADOMES/CASA BELLA;CAPA;20.51;73.50;63041990
00002832;PORTA TRAVESSEIRO PIQUE 4 ABAS 0.50/0.70 TOGNATO;CAPAS;34.68;78.00;63023100
00001075;FRONHA AVULSA 0.50/0.90 300 FIOS SATINEE KACYUMARA;FRONHA;33.06;76.00;63023100
00005797;TOALHA MESA 1.60 REDONDA LIMPA FACIL CLEAN ATHENAS DOHLER;TOALHA DE MESA;16.27;63.00;63025100
00005929;TAPETE 0.40/0.60 DIVERSOS PELO ALTO PROMOÇÃO;TAPETE;7.50;24.00;63080000
00002168;PANTUFAS BABY SONHART;CALÇADO INFANTIL;15.69;30.00;64041900
00000473;ESCULTURA EM POLIRRESINA REF 14866 MART;DIVERSOS;102.51;264.00;39264000
00003203;MANTA QUEEN FLEECE MICROFIBRA LISO/ESTAMPADA 200 GR ANDREZA;MANTA TIPO COBERTOR;35.64;99.00;63014000
00002783;VARAO CORTINA 4 MTS 28 MM CROMADO BELLA ARTE;CORTINA;28.79;117.00;73042990
00001969;COLCHA QUEEN PIQUET 2,50/2,60 RAUL TEXTIL;COLCHA;110.22;216.00;63041990
00003594;LENÇOL AVULSO KING SATINEE KACYUMARA;LENCOL AVULSO;147.16;309.00;63023100
00005757;CONJ.MASC REGATA /MC BERMUDA ESTAMPADA  ARTE MENOR;CONFECCOES;26.95;61.50;61032200
00003368;PIJAMA INFAN/JUVE FEMININO SHORT/MC/REG. 06 A 16 ANOS MALWEE;CONFECCOES;49.38;98.00;61083100
00002255;JOELHEIRA BEBE 0 A 12 MESES COM ANTIDERRAPANTE 1050 SELENE;CONFECCOES;5.71;9.00;61083100
00006077;SOUSPLAST REDONDO PIQUET 40 CM ARGIVAI;CAMINHO DE MESA;9.46;30.00;63025300
00004275;TAPETE 0.40/0.60 ANTIDERRAPANTE BEM VINDO BASIC ANDREZA;TAPETE;6.57;28.00;42050000
00005708;PROTETOR DE PORTA 0.80/0.90 CM ADOMES/ARTESANATO MINEIRO;DIVERSOS;9.90;22.00;63041100
00006058;COBRE LEITO QUEEN 03 PÇS TACTO VERO/BELO/DIAMANT KACYUMARA;COBRE LEITO;280.89;562.00;94049000
00001474;JOGO DE CAMA CASAL 04 PCS 200 FIOS 40 CM ALTURA LEPPER;JOGO DE CAMA;134.03;294.00;63021000
00003657;VARAO CORTINA 2 MTS 28 MM CROMADO DOURADO VALEZIO;CORTINA;17.42;49.50;73049090
00001739;EDREDON BERÇO MALHA SONHART;EDREDON INFANTIL;116.06;390.00;94049000
00000683;EDREDON KING 300 FIOS CRISTAL BORDADO  BOUTON;EDREDON;273.60;576.00;94049000
00000530;TAPETE VEGAS 1.00/1.40 FIO DE SEDA FIBRA CURTA BUCHARA/PINHE;TAPETE;84.01;210.00;57033000
00001277;PEL BONECA DE PANO PEQUENA DL 748-35/DL 749-35/DL 798B-35 FO;PELUCIA;22.40;54.00;95030022
00001089;CHAVEIRO TIMES LATERAL EMBORRACHADO;DIVERSOS;2.37;4.50;73269090
00005181;TOALHA MESA 2.00 REDONDA LIMPA FACIL CLEAN PASSION DOHLER;TOALHA DE MESA;25.98;112.00;63025100
00005213;PERFUME LA VIE EST BELLE LEAU DE SOLEIL/ NEW INTENSEMENT 100;PERFUME FEMININO;341.28;699.00;33030010
00001217;JOGO DE BERCO 03 PCS MALHA BORDADO/ESTAM TIMES BOUTON;JOGO DE BERÇO;30.46;69.00;63014000
00001182;MACACAO LONGO BEBE SUEDINE /PETUT/SONEKINHA/WORD BABY;CONFECCÃO PARA BEBE;14.84;36.00;61112000
00001849;MEIA RECEN NASCIDO 0 A 5 MESES PCT C/ 03 PÉ+PÉ 1020/1030 SEL;CONFECCOES;8.94;24.00;61112000
00001644;BABADOR C /MORDEDOR COLIBRI;BABADOR;0.13;13.50;63092000
00006076;ALMOFADA INFANTIL TRANSFER LEPPER;ALMOFADA;32.89;57.00;94049000
00003741;CAPA PARA MAQUINA 100% PVC P,M,G VITORIA;DIVERSOS;15.83;39.00;63022200
00000089;TAPETE PELO BAIXO CLASSIC ESTAMPADO 1.50/2.00 OASIS;TAPETE;128.00;258.00;57024200
00000173;TOALHA BANHO TEKA DRY/LUIZA;TOALHAS AVULSA;14.73;33.00;63026000
00000335;TOALHA MESA 1.40/1.40 ROYAL MISTO SANTISTA;TOALHA DE MESA;8.63;19.50;63025300
00001020;PEL URSO C/VESTIDO P /ABELHA/JOANA BBL1257L/BBL1220S FOFFY;PELUCIA;27.30;66.00;95030031
00000750;SAIA BABADO QUEEN 1.60/2.00 LIT BLANC/SUPREME ALTENBURG;SAIA PARA COLCHAO;166.22;315.00;63022100
00000567;COLCHA CASAL PIQUET FAVO GENOVA 2.00/2.40 TEKA;COLCHA;67.22;138.00;63041910
