Codigo;data_nascimento;genereo;cidade;setor;limite
042086;1974-12-16;F;Anápolis;MIRAGE;0.00
114243;0000-00-00;M;Anápolis;JARDIM DAS AMERICAS;0.00
057228;1959-03-03;F;Anápolis;RECANTO DO SOL;0.00
055406;1981-02-23;F;Anápolis;JK NOVA CAPITAL;0.00
095830;1972-02-09;F;Anápolis;JUNDIAI;0.00
053015;1975-11-09;F;Anápolis;ALTO DA BELA VISTA;0.00
119563;1977-04-11;F;Anápolis;JARDIM ALEXANDRINA;500.00
039831;1971-05-31;F;Anápolis;ALEXANDRINA;0.00
119287;1989-08-28;F;Anápolis;JK SETOR OESTE;550.00
062699;1968-09-24;F;Anápolis;CIDADE JARDIM;0.00
061881;1974-11-24;F;Anápolis;SUNFLOWER RESIDENCIA;0.00
009825;1958-11-05;F;Anápolis;ALEXANDRINA;0.00
055634;1977-10-31;F;Anápolis;CONJUNTO VILLAGE JAR;0.00
113066;1965-07-14;F;Anápolis;NOVA VILA;400.00
004778;1948-05-17;F;Anápolis;ALEXANDRINA;0.00
006815;1966-03-01;F;Anápolis;JAIARA;0.00
097623;1965-05-03;F;Anápolis;VILA FORMOSA 3ªETPA;0.00
009930;1951-07-08;F;Anápolis;JAIARA;0.00
111082;1989-08-07;F;Anápolis;MARACANA;500.00
065603;1965-01-03;F;Anápolis;ALEXANDRINA;0.00
100001;1936-11-05;F;Anápolis;MARACANA;0.00
035227;1946-09-15;F;Anápolis;MARACANA;0.00
106058;1971-04-10;F;Anápolis;ITAMARATY 4ª ETAPA;0.00
042423;1975-01-19;F;Anápolis;ITAMARATY;0.00
103740;1974-12-06;F;Anápolis;SETOR SUL;0.00
099015;1975-04-20;F;Anápolis;JUNDIAI;0.00
092479;1949-11-02;F;Anápolis;JAIARA;0.00
116798;1993-01-01;F;Anápolis;RES ANA CAROLINA;0.00
050757;1951-09-27;F;Anápolis;ITAMARATY 2 ETAPA;0.00
115019;1983-05-26;F;Anápolis;ITAMARATY 2 ETAPA;500.00
111782;1968-08-15;F;Anápolis;BANDEIRAS;400.00
097827;1990-09-03;F;Anápolis;JAIARA;0.00
054319;1971-03-19;F;Anápolis;NOSSA SENHORA D`ABAD;0.00
100230;1963-03-17;F;Anápolis;ITAMARATY;0.00
106121;1993-05-21;F;Anápolis;ITAMARATY 4ª ETAPA;0.00
016820;1976-03-24;F;Anápolis;ITAMARATY 4ª ETAPA;0.00
068057;1964-11-09;F;Anápolis;ALEXANDRINA;0.00
052330;1936-09-01;F;Anápolis;MARACANA;0.00
021383;1957-07-27;F;Anápolis;ANAPOLIS;0.00
097677;1957-09-06;F;Anápolis;BAIRRO DE LOURDES;0.00
119651;1979-01-07;F;Anápolis;;0.00
036101;1980-01-26;F;Anápolis;MARACANA;0.00
011849;1955-01-20;F;Anápolis;ALEXANDRINA;0.00
094861;0000-00-00;F;Anápolis;ANDRACEL CENTER;0.00
000549;1933-02-06;F;Anápolis;BOA VISTA;0.00
066083;1958-10-21;F;Anápolis;BATISTA;0.00
100206;1982-10-19;F;Anápolis;RESIDENCIAL JARDIM I;0.00
014513;1969-01-22;F;Anápolis;ANTONIO FERNANDES;0.00
093031;1955-09-21;F;Anápolis;ITAMARATY;0.00
096528;1974-12-05;F;Anápolis;JARDIM DAS AMERICAS;0.00
067561;1957-01-01;F;Anápolis;ALEXANDRINA;600.00
005290;1978-12-08;F;Anápolis;ALEXANDRINA;0.00
041277;1949-01-16;F;Anápolis;ANEXO ITAMARATY;0.00
091910;1978-09-03;F;Anápolis;CENTRO;0.00
112297;1977-12-10;F;Anápolis;JUNDIAI;0.00
110547;1964-07-31;F;Anápolis;MARACANA;500.00
097280;1959-06-01;F;Anápolis;BANDEIRAS;0.00
106794;1984-07-02;F;Anápolis;RES. PEDRO LUDOVICO;0.00
051647;1970-05-14;F;Anápolis;ALEXANDRINA;0.00
060365;1981-02-18;F;Anápolis;JAIARA;0.00
009888;1967-07-09;F;Anápolis;JARDIM DAS AMERICAS;0.00
057768;1972-10-23;F;Anápolis;CHACARAS COLORADO;0.00
051795;1981-12-10;F;Anápolis;CENTRO ANAPOLIS;0.00
113227;1979-11-19;M;Anápolis;RESIDENCIAL ITORORO;0.00
058861;1952-09-08;F;Anápolis;ITAMARATY;0.00
104177;1947-06-08;F;Anápolis;ADRIANA PARQUE;0.00
095242;1960-09-08;F;Anápolis;RESIDENCIAL ARAGUAIA;0.00
090340;1957-07-22;F;Anápolis;ALEXANDRINA;500.00
103830;1973-09-25;F;Anápolis;JD.FLAMBOYANT;0.00
095133;1961-10-29;F;Anápolis;JARDIM PROGRESSO;0.00
092679;1949-09-06;F;Anápolis;ALEXANDRINA;0.00
095319;1973-03-05;F;Anápolis;VILA FORMOSA;0.00
063870;1953-03-27;F;Anápolis;ALEXANDRINA;0.00
055508;1976-10-07;F;Anápolis;MONICA BRAGA;0.00
025126;1964-09-17;F;Anápolis;JAIARA;0.00
036311;1979-11-13;F;Anápolis;MARACANA;0.00
120077;0000-00-00;M;Anápolis;VILA FORMOSA;0.00
102070;1959-07-23;F;Anápolis;VILA VERDE;0.00
107492;1978-03-08;F;Anápolis;BOA VISTA;0.00
056174;1977-06-17;F;Anápolis;GOIANIA;0.00
068041;1950-12-29;F;Anápolis;JAIARA;500.00
050238;1979-04-14;F;Anápolis;MONICA BRAGA;0.00
054715;1953-04-09;F;Anápolis;JK SETOR OESTE;0.00
108290;1972-11-15;F;Anápolis;JUNDIAI;0.00
101686;1969-06-30;F;Anápolis;PARQUE BRASILIA;0.00
106422;1971-07-09;M;Anápolis;ADRIANA PARQUE;0.00
093096;1976-05-08;F;Anápolis;JAIARA;0.00
013054;1962-11-15;F;Anápolis;MIRAGE;0.00
065389;1982-10-22;F;Anápolis;PARQUE IRACEMA;0.00
093513;1978-02-10;F;Anápolis;NOSSA SENHORA D`ABAD;600.00
117428;0000-00-00;F;Anápolis;MIRANAPOLIS (PERTO D;0.00
112836;0000-00-00;F;Anápolis;MIRANAPOLIS (PERTO D;0.00
036104;1981-02-01;F;Anápolis;CENTRO ANAPOLIS;0.00
037963;1957-09-03;F;Anápolis;ALEXANDRINA;0.00
035379;1954-06-24;F;Anápolis;CIDADE JARDIM;0.00
053641;1954-10-06;F;Anápolis;ALEXANDRINA;0.00
051670;1969-08-06;F;Anápolis;ALEXANDRINA;0.00
055397;1964-04-30;F;Anápolis;PROGRESSO;0.00
113336;1973-10-29;F;Anápolis;ALEXANDRINA;0.00
118038;1986-12-31;F;Anápolis;ALEXANDRINA;0.00
063590;1966-11-22;F;Anápolis;JAIARA;0.00
098927;1991-08-26;F;Anápolis;ITAMARATY 2 ETAPA;0.00
101775;1980-08-10;F;Anápolis;PARQUE BRASILIA;0.00
111382;1965-12-14;F;Anápolis;JAIARA;0.00
116118;1979-12-18;F;Anápolis;ADRIANA PARQUE;500.00
035741;1974-04-28;F;Anápolis;JAIARA;0.00
030747;1973-06-28;F;Anápolis;VILA HARMONIA;0.00
101379;1982-11-09;F;Anápolis;ANTONIO FERNANDES;0.00
018405;1962-06-14;F;Anápolis;ALEXANDRINA;0.00
035385;1952-08-04;F;Anápolis;JARDIM BANDEIRANTES;0.00
108636;1959-03-15;F;Anápolis;SANTO ANDRE;0.00
062454;1987-05-14;F;Anápolis;ALDEIA DOS SONHOS;0.00
101629;1978-11-24;F;Anápolis;ADRIANA PARQUE;0.00
053432;1976-06-13;F;Anápolis;NOVA VILA;0.00
090866;1962-10-08;F;Anápolis;ALEXANDRINA;0.00
104830;1976-03-05;F;Anápolis;RESIDENCIAL RENY CUR;0.00
114067;1997-12-29;F;Anápolis;JAIARA;0.00
034958;1960-02-23;F;Anápolis;MARACANA;0.00
094196;1987-08-12;M;Anápolis;JAIARA;0.00
107062;1964-06-22;F;Anápolis;JARDIM ALEXANDRINA;0.00
042460;1956-09-24;F;Anápolis;MARACANA;0.00
114151;1987-10-23;F;Anápolis;RESIDENCIAL DAS FLOR;0.00
113355;1968-07-11;F;Anápolis;JARDIM PROGRESSO;0.00
112563;1964-10-30;F;Anápolis;BOUGANVILLE;500.00
091446;1990-06-21;F;Anápolis;JARDIM BANDEIRANTES;0.00
114932;1976-02-21;F;Anápolis;JUNDIAI;600.00
101110;0000-00-00;F;Anápolis;JUNDIAI;0.00
058777;1980-04-18;F;Anápolis;ALEXANDRINA;0.00
061301;1956-05-29;F;Anápolis;JARDIM BANDEIRANTES;0.00
092466;1945-09-03;F;Anápolis;CENTRO ANAPOLIS;0.00
114409;1976-10-16;F;Anápolis;SETOR INDUSTRIAL;0.00
067285;1974-03-20;F;Anápolis;BANDEIRAS;0.00
106284;1990-09-15;F;Anápolis;JARDIM PROGRESSO;0.00
038353;1955-02-15;F;Anápolis;ANAPOLIS CITY;0.00
024742;1968-12-10;F;Anápolis;JAIARA;0.00
030874;1954-12-20;F;Anápolis;INDEFINIDO;0.00
041713;1981-05-08;F;Anápolis;RECANTO DO SOL;0.00
119987;1965-10-27;M;Anápolis;SANTA CLARA;400.00
106286;1963-03-31;F;Anápolis;JARDIM ALEXANDRINA;0.00
011268;1955-07-20;F;Anápolis;ALEXANDRINA;0.00
027345;1957-08-17;F;Anápolis;MARACANA;0.00
042670;1952-12-16;F;Anápolis;ALEXANDRINA;0.00
099684;0000-00-00;F;Anápolis;INHUMAS;0.00
055974;1943-11-21;F;Anápolis;MARACANA;0.00
036467;1956-10-21;F;Anápolis;ANAPOLIS CITY;0.00
095639;1984-11-22;F;Anápolis;ALDEIA DOS SONHOS;0.00
107327;1938-07-21;F;Anápolis;MARACANA;0.00
110441;1975-04-20;M;Anápolis;FREI EUSTAQUIO;500.00
057241;1960-09-22;F;Anápolis;CENTRO;0.00
051992;1966-11-17;F;Anápolis;BATISTA;0.00
029160;1958-11-06;F;Anápolis;JARDIM ALEXANDRINA;0.00
035179;1959-10-01;F;Anápolis;JARDIM ALEXANDRINA;0.00
059994;1962-08-22;F;Anápolis;ITAMARATY;0.00
006002;0000-00-00;F;Anápolis;JUNDIAI;0.00
093355;0000-00-00;F;Anápolis;PARQUE DAS PRIMAVERA;0.00
091078;0000-00-00;F;Anápolis;JARDIM DOS IPES;0.00
116140;1988-05-23;F;Anápolis;RESIDENCIAL VALE DO;0.00
052038;1969-08-25;F;Anápolis;ESTANCIA VILA RICA;0.00
047486;1980-06-03;F;Anápolis;ALEXANDRINA;0.00
024482;1965-10-30;F;Anápolis;RES ANA CAROLINA;0.00
058014;1941-09-06;F;Anápolis;MARACANA;0.00
093605;0000-00-00;F;Anápolis;RECANTO DO SOL;0.00
036568;1983-07-18;F;Anápolis;RESIDENCIAL PALMEIRA;0.00
103908;1989-10-27;F;Anápolis;GOIANAPOLIS CIDADE;0.00
110105;1968-06-18;F;Anápolis;BOA VISTA;400.00
048200;1954-02-24;F;Anápolis;JUNDIAI;0.00
092418;1977-05-02;F;Anápolis;JAIARA;0.00
091789;1985-02-04;F;Anápolis;SETOR SUL JAMIL MIGU;500.00
058363;1965-11-07;F;Anápolis;ALEXANDRINA;0.00
094159;1988-09-30;F;Anápolis;MARACANA;600.00
063518;1947-11-16;F;Anápolis;MARACANANZINHO;0.00
090787;1953-12-12;F;Anápolis;SAO CARLOS;0.00
106984;1960-10-07;F;Anápolis;ALDEIA DOS SONHOS;0.00
119014;1988-05-05;F;Anápolis;SETOR SUL JAMIL MIGU;0.00
021953;1978-01-09;F;Anápolis;JAIARA;0.00
090783;1974-12-26;F;Anápolis;JUNDIAI;0.00
110039;1964-09-15;F;Anápolis;BANDEIRAS;0.00
090745;1956-05-27;F;Anápolis;JK NOVA CAPITAL;0.00
050281;1975-05-15;F;Anápolis;ANAPOLIS CITY;0.00
100417;1985-07-22;F;Anápolis;JAIARA;0.00
052283;1975-03-28;F;Anápolis;ARAUJO VILE;0.00
045606;1974-02-08;F;Anápolis;CENTRO;0.00
012492;1965-08-28;F;Anápolis;SAO CARLOS;0.00
092734;1964-02-05;F;Anápolis;ANAPOLIS CITY;0.00
098364;1973-10-05;F;Anápolis;RESIDENCIAL DAS ROSA;0.00
045666;1982-05-19;F;Anápolis;MARACANA;0.00
115446;0000-00-00;F;Anápolis;JARDIM DAS AMERICAS;0.00
103704;1956-08-20;F;Anápolis;ALEXANDRINA;0.00
115922;1946-08-27;F;Anápolis;CENTRO;0.00
066352;1970-08-05;F;Anápolis;MIRAGE;0.00
119996;1980-08-23;F;Anápolis;JAIARA;0.00
114563;1952-10-14;M;Anápolis;RES ANA CAROLINA;0.00
103330;1989-09-21;F;Anápolis;ITAMARATY 4ª ETAPA;0.00
026685;1963-10-21;F;Anápolis;ALEXANDRINA;0.00
180266;0000-00-00;M;Anápolis;JARDIM ALEXANDRINA;0.00
103428;1970-01-23;F;Anápolis;MONICA BRAGA;0.00
051698;1973-12-02;F;Anápolis;ANTONIO FERNANDES;0.00
097675;1986-12-26;F;Anápolis;JAIARA;0.00
091481;1976-09-22;F;Anápolis;MONICA BRAGA;0.00
115577;1974-04-25;F;Anápolis;ANTONIO FERNANDES;0.00
118740;1979-10-18;F;Anápolis;CENTRO;0.00
114234;1982-04-15;F;Anápolis;FLOR DO CERRADO;0.00
052178;1971-10-08;F;Anápolis;LAGO DOS BURITIS;0.00
052781;1971-01-23;F;Anápolis;INDUSTRIAL AEROPORTO;0.00
105754;1961-08-09;F;Anápolis;NOSSA SENHORA D`ABAD;0.00
118520;1963-06-10;F;Anápolis;RESIDENCIAL ANDER;0.00
104806;1994-08-28;F;Anápolis;AYRTON SENNA;0.00
105375;1958-08-24;F;Anápolis;ITAMARATY 2 ETAPA;0.00
004446;1949-08-15;F;Anápolis;SAO JOAQUIM;0.00
055207;1971-04-08;F;Anápolis;SAO JOAQUIM;0.00
102623;1954-06-13;F;Anápolis;ALEXANDRINA;0.00
102468;1960-12-26;F;Anápolis;VILA GOIS;0.00
091133;1983-08-04;F;Anápolis;JARDIM PROGRESSO;0.00
101085;1955-11-10;F;Anápolis;JARDIM ALEXANDRINA;0.00
053343;1961-05-21;F;Anápolis;ALEXANDRINA;0.00
094462;1971-01-21;F;Anápolis;JK NOVA CAPITAL;0.00
091144;1983-03-29;F;Anápolis;ITAMARATY;0.00
064008;1981-11-23;F;Anápolis;MARACANA;0.00
011184;1967-03-05;F;Anápolis;ALEXANDRINA;0.00
051058;1973-04-01;F;Anápolis;RESIDENCIAL PALMEIRA;650.00
094601;1965-01-18;F;Anápolis;SAO CARLOS;0.00
096186;1985-10-13;F;Anápolis;ITAMARATY 2 ETAPA;0.00
049543;1973-08-31;F;Anápolis;JAIARA;0.00
108708;0000-00-00;F;Anápolis;JARAGUA;0.00
100402;1972-05-30;F;Anápolis;MARACANANZINHO;0.00
114570;1946-02-01;F;Anápolis;ALEXANDRINA;0.00
113080;0000-00-00;F;Anápolis;MARACANA;0.00
067332;1982-07-30;F;Anápolis;JAIARA;0.00
091125;1953-10-29;F;Anápolis;VILA FORMOSA;0.00
046783;1945-08-11;F;Anápolis;SANTA MARIA DE NAZAR;0.00
118280;1962-04-16;F;Anápolis;PARQUE IRACEMA;0.00
016833;1956-12-05;F;Anápolis;PARQUE IRACEMA;0.00
117366;1988-03-04;M;Anápolis;JAIARA;0.00
057281;1976-05-15;F;Anápolis;JARDIM EUROPA;0.00
104121;1981-03-26;F;Anápolis;GOIANESIA;0.00
055154;1942-10-16;F;Anápolis;ALEXANDRINA;0.00
092778;1969-11-27;F;Anápolis;RESIDENCIAL FLAMBOYA;0.00
110327;1957-10-11;F;Anápolis;BANDEIRAS;0.00
030877;1967-09-09;F;Anápolis;LAS PALMAS;0.00
112716;1992-07-28;F;Anápolis;CENTRO;0.00
100916;1977-03-23;F;Anápolis;ALEXANDRINA;0.00
002885;1964-08-18;F;Anápolis;MARACANA;0.00
004056;1958-07-20;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
116454;1969-06-30;F;Anápolis;NOSSA SENHORA D`ABAD;0.00
004622;1951-07-27;F;Anápolis;VILA FORMOSA;0.00
105218;1954-06-25;F;Anápolis;ELDORADO;0.00
091926;1973-09-16;F;Anápolis;ANAPOLIS CITY;0.00
038733;0000-00-00;F;Anápolis;RESIDENCIAL ANDER;0.00
094492;1985-02-19;F;Anápolis;JUNDIAI;0.00
050966;1951-11-21;F;Anápolis;CONJUNTO VILLAGE JAR;0.00
035542;1974-06-25;F;Anápolis;JAIARA;0.00
112562;0000-00-00;F;Anápolis;JUNDIAI INDUSTRIAL;0.00
108639;1968-05-19;F;Anápolis;MARACANA;0.00
104987;1984-01-13;F;Anápolis;SAO CARLOS;0.00
105886;1966-05-25;F;Anápolis;JARDIM DAS AMERICAS;0.00
108879;1981-01-26;F;Anápolis;NOVA VILA;0.00
037454;1976-01-15;F;Anápolis;ITAMARATY 2 ETAPA;0.00
110770;1970-01-18;F;Anápolis;BAIRRO SAO JOAO;0.00
091307;1954-11-01;F;Anápolis;SANTA MARIA DE NAZAR;0.00
098362;1951-07-17;F;Anápolis;FLOR DO CERRADO;0.00
005351;1984-01-19;F;Anápolis;JARDIM DAS AMERICAS;0.00
059204;1978-08-25;F;Anápolis;BANDEIRAS;0.00
055123;1985-08-06;F;Anápolis;FILOSTRO;0.00
007458;1979-07-25;F;Anápolis;ANTONIO FERNANDES;0.00
102046;1982-03-31;F;Anápolis;PARQUE DOS PIRINEUS;0.00
032393;1974-01-08;F;Anápolis;ITAMARATY;0.00
110149;1984-02-17;F;Anápolis;GOIANAPOLIS CIDADE;0.00
111835;1962-07-30;F;Anápolis;JARDIM EUROPA;0.00
053969;1959-10-19;F;Anápolis;ANTONIO FERNANDES;0.00
098932;1993-03-14;F;Anápolis;VILA BRASIL;900.00
101930;1995-05-06;F;Anápolis;ITAMARATY 2 ETAPA;0.00
098075;1940-01-02;F;Anápolis;PARQUE IRACEMA;0.00
096869;1963-09-15;F;Anápolis;JAIARA;0.00
092635;1990-02-22;F;Anápolis;ITAMARATY 2 ETAPA;0.00
044260;1959-05-17;F;Anápolis;SAO CARLOS;0.00
048230;1974-05-17;F;Anápolis;RESIDENCIAL VIDA BEL;0.00
106103;1949-04-06;F;Anápolis;JAIARA;0.00
115862;1977-07-05;F;Anápolis;GOIANAPOLIS CIDADE;0.00
117112;0000-00-00;F;Anápolis;JARDIM DAS OLIVEIRAS;0.00
011569;1953-08-19;F;Anápolis;JOANAPOLIS;400.00
057192;1946-05-21;F;Anápolis;CONJUNTO ELDORADO;0.00
042565;0000-00-00;F;Anápolis;SAO JORGE;0.00
066296;1964-07-15;F;Anápolis;JD.AMERICA;0.00
103437;1991-04-23;F;Anápolis;JAIARA;0.00
001597;1952-10-02;F;Anápolis;JK NOVA CAPITAL;0.00
019991;1960-02-12;F;Anápolis;RESIDENCIAL CALIFORN;0.00
065397;1986-10-06;F;Anápolis;ITAMARATY;0.00
053950;1959-06-13;F;Anápolis;MARACANA;0.00
100547;1978-12-04;F;Anápolis;ALEXANDRINA;0.00
116590;1981-11-12;M;Anápolis;CENTRO;500.00
105911;1982-04-06;F;Anápolis;SAO LOURENCO;0.00
042472;1978-04-30;F;Anápolis;RES. PEDRO LUDOVICO;0.00
045069;1970-10-05;F;Anápolis;MARACANA;0.00
062094;1960-11-19;F;Anápolis;JARDIM DAS AMERICAS;0.00
027889;1952-03-16;F;Anápolis;JAIARA;0.00
105495;1992-01-17;F;Anápolis;ITAMARATY;0.00
048791;1972-08-19;F;Anápolis;JUNDIAI;0.00
111830;1983-04-08;F;Anápolis;JARDIM ALEXANDRINA;0.00
180377;1985-07-27;F;Anápolis;VILAGE;0.00
039452;1970-11-02;F;Anápolis;ALEXANDRINA;0.00
097896;1970-07-27;F;Anápolis;JARDIM PROGRESSO;0.00
110467;1987-09-29;F;Anápolis;ITAMARATY 2 ETAPA;0.00
091830;1953-04-17;F;Anápolis;ANAPOLIS CITY;400.00
113081;1987-12-14;F;Anápolis;ALEXANDRINA;0.00
032396;1956-02-12;F;Anápolis;ALEXANDRINA;0.00
106206;1958-09-23;F;Anápolis;JARDIM BANDEIRANTES;0.00
043455;1958-01-16;F;Anápolis;MIRAGE;0.00
044563;1969-02-05;F;Anápolis;ANAPOLIS CITY;0.00
090593;1976-05-29;F;Anápolis;ALEXANDRINA;1000.00
093371;1971-08-14;F;Anápolis;ALEXANDRINA;0.00
108607;0000-00-00;F;Anápolis;PIRENOPOLIS;0.00
047964;1981-12-31;F;Anápolis;ITAMARATY;0.00
061893;1949-03-10;F;Anápolis;MARACANA;0.00
093204;1973-01-15;F;Anápolis;PARQUE BRASILIA;0.00
050329;1942-02-10;F;Anápolis;CENTRO;0.00
064975;1968-06-16;F;Anápolis;CENTRO;0.00
010017;1942-09-18;F;Anápolis;ALEXANDRINA;0.00
057678;1944-05-13;F;Anápolis;MONICA BRAGA;0.00
110331;1972-01-27;F;Anápolis;ALTO DA BELA VISTA;0.00
051353;1978-07-28;F;Anápolis;SAO CARLOS;800.00
107103;1955-08-02;F;Anápolis;ZONA RURAL;0.00
110395;1980-12-17;F;Anápolis;ALDEIA DOS SONHOS;0.00
039917;1968-06-24;F;Anápolis;JK NOVA CAPITAL;0.00
090632;1962-06-26;F;Anápolis;ALEXANDRINA;0.00
094597;1978-09-05;F;Anápolis;POLOCENTRO;0.00
018547;1965-04-25;F;Anápolis;LAGO DOS BURITIS;0.00
056630;1976-11-10;F;Anápolis;RECANTO DO SOL;0.00
003488;1959-07-21;F;Anápolis;JARDIM BANDEIRANTES;0.00
050734;1957-04-13;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
103717;1987-05-25;F;Anápolis;JK NOVA CAPITAL;0.00
059471;1983-03-15;F;Anápolis;ALEXANDRINA;0.00
043334;1973-11-25;F;Anápolis;PARQUE IRACEMA;0.00
006431;1947-12-03;F;Anápolis;SAO JORGE;0.00
038761;1965-07-20;F;Anápolis;ANTONIO FERNANDES;0.00
000981;1967-07-13;F;Anápolis;JARDIM PROGRESSO;0.00
000783;1954-11-06;F;Anápolis;JAIARA;0.00
113315;0000-00-00;F;Anápolis;JARDIM ALEXANDRINA;0.00
115766;1948-06-17;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
093603;1975-12-05;F;Anápolis;ALEXANDRINA;0.00
031524;1959-04-14;F;Anápolis;ALEXANDRINA;0.00
096252;1976-12-26;F;Anápolis;SANTA MARIA DE NAZAR;0.00
005360;1954-06-19;F;Anápolis;MARACANA;0.00
105702;1982-01-21;F;Anápolis;ANA VILLE;0.00
012948;1950-07-13;F;Anápolis;SAO JORGE;0.00
043839;1949-05-08;F;Anápolis;NOSSA SENHORA D`ABAD;0.00
103919;1983-11-12;F;Anápolis;CAMPOS ELISIOS;0.00
057624;1976-03-20;F;Anápolis;ALEXANDRINA;0.00
066930;1987-10-24;F;Anápolis;ANTONIO FERNANDES;0.00
109214;1949-01-31;F;Anápolis;SETOR SUL JAMIL MIGU;0.00
041669;1954-10-23;F;Anápolis;JAIARA;0.00
100536;1988-03-10;F;Anápolis;JAIARA;0.00
099697;1970-12-09;F;Anápolis;SETOR SUL JAMIL MIGU;0.00
006557;1954-02-08;F;Anápolis;VILA JUSSARA;0.00
063001;1963-08-19;F;Anápolis;JARDIM PROGRESSO;0.00
066485;1936-08-04;F;Anápolis;MARACANA;0.00
066494;1977-07-23;F;Anápolis;ITAMARATY;500.00
094279;1985-11-04;F;Anápolis;MARACANA;0.00
119920;0000-00-00;F;Anápolis;LEOPOLDO DE BULHOES;0.00
027010;1972-02-21;F;Anápolis;ITAMARATY 2 ETAPA;0.00
045002;1965-05-10;F;Anápolis;NOSSA SENHORA D`ABAD;0.00
106211;1984-11-08;F;Anápolis;PARQUE DOS PIRINEUS;0.00
103172;1972-04-01;F;Anápolis;CIDADE JARDIM;0.00
106579;1964-06-11;F;Anápolis;JAIARA;0.00
047136;1942-02-22;F;Anápolis;ALEXANDRINA;0.00
042776;1962-05-14;F;Anápolis;JARDIM BANDEIRANTES;0.00
064268;1953-05-22;F;Anápolis;MARACANA;0.00
063929;1983-12-07;F;Anápolis;ITAMARATY;0.00
092594;1953-11-01;F;Anápolis;JARDIM ALEXANDRINA;0.00
065306;1945-02-16;F;Anápolis;SANTA ISABEL 1ª ETPA;0.00
116579;1949-08-16;F;Anápolis;VILA FORMOSA;0.00
095125;1977-08-29;F;Anápolis;RESIDENCIAL VALE DO;0.00
111950;1980-12-02;F;Anápolis;JUNDIAI;0.00
104697;1984-06-02;F;Anápolis;FREI EUSTAQUIO;0.00
047707;1970-06-17;F;Anápolis;FILOSTRO;0.00
025568;1957-09-27;F;Anápolis;JARDIM PROGRESSO;0.00
090562;1955-09-17;F;Anápolis;MIRAGE;0.00
105135;1993-03-30;F;Anápolis;JARDIM ALEXANDRINA;0.00
017973;1954-02-17;F;Anápolis;ALEXANDRINA;0.00
002585;1955-06-16;F;Anápolis;ALEXANDRINA;0.00
037301;1954-01-29;F;Anápolis;ALEXANDRINA;0.00
093565;0000-00-00;F;Anápolis;MARIANA;0.00
037326;1965-03-20;F;Anápolis;VILLA DOS SARGENTOS;0.00
055009;1985-10-26;F;Anápolis;JARDIM DAS AMERICAS;0.00
119958;1985-12-27;M;Anápolis;CENTRAL;350.00
022430;1969-02-13;F;Anápolis;CENTRO;0.00
052273;1967-03-29;F;Anápolis;SAO LOURENCO;0.00
053823;1974-11-21;F;Anápolis;ALEXANDRINA;0.00
099039;1967-09-28;F;Anápolis;MIRRAGE;0.00
007714;1949-11-19;F;Anápolis;JARDIM DAS AMERICAS;0.00
109642;1958-10-04;F;Anápolis;NOVA VILA;0.00
009380;1943-11-09;F;Anápolis;ALEXANDRINA;0.00
119158;1951-02-19;F;Anápolis;JAIARA;0.00
091931;1989-04-03;F;Anápolis;ITAMARATY 2 ETAPA;0.00
103583;0000-00-00;F;Anápolis;SERRA DOURADA 3;0.00
109207;0000-00-00;F;Anápolis;HIDROLANDIA;0.00
051623;1968-01-10;F;Anápolis;JARDIM AMERICA;0.00
104108;1956-02-28;F;Anápolis;VILA GOIS;0.00
032108;1938-06-17;F;Anápolis;CENTRO ANAPOLIS;0.00
055059;1946-04-08;F;Anápolis;ALEXANDRINA;0.00
094727;1973-06-08;F;Anápolis;MARACANA;0.00
067494;1966-03-25;F;Anápolis;JUNDIAI;0.00
061109;1950-04-11;F;Anápolis;ALEXANDRINA;0.00
097530;1983-08-26;F;Anápolis;ITAMARATY;0.00
055505;1986-06-20;F;Anápolis;JAIARA;0.00
116219;1981-03-13;F;Anápolis;SETOR SUL;0.00
100581;1978-08-19;F;Anápolis;SANTA MARIA DE NAZAR;0.00
112291;1984-01-15;F;Anápolis;MIRAGE;900.00
057879;1975-12-30;F;Anápolis;;0.00
091109;1981-01-16;F;Anápolis;PARQUE DOS PIRINEUS;0.00
050804;1963-09-21;F;Anápolis;CENTRO ANAPOLIS;0.00
102561;0000-00-00;F;Anápolis;ABADIANIA;0.00
035378;1963-12-10;F;Anápolis;PARQUE BRASILIA;0.00
056376;1962-11-04;F;Anápolis;SETOR SUL JAMIL MIGU;0.00
116102;1970-11-17;M;Anápolis;JUNDIAI;0.00
039756;1954-05-01;F;Anápolis;ALEXANDRINA;0.00
102730;1950-02-10;F;Anápolis;CH.RECREIO AMERICANO;0.00
104791;1976-11-27;M;Anápolis;CENTRO ANAPOLIS;0.00
054201;1954-07-08;F;Anápolis;MARACANA;0.00
065732;1983-11-29;F;Anápolis;JUNDIAI;800.00
097666;1981-01-24;F;Anápolis;JAIARA;0.00
115067;0000-00-00;F;Anápolis;PLANALMIRA;0.00
050726;1969-10-16;F;Anápolis;ITAMARATY;0.00
067974;1970-12-21;F;Anápolis;ALEXANDRINA;0.00
116104;1970-04-19;F;Anápolis;VALE DOS PASSAROS(AO;0.00
065842;1985-09-20;F;Anápolis;BATISTA;0.00
111272;1962-11-28;F;Anápolis;MIRAGE;500.00
