DATA;numero_venda;valor;cliente;vendedor;codigo_forma_pagamento
2019-02-18 09:44:21;0484797;337.72;0;100;01
2019-02-18 10:27:27;0484803;502.10;58873;100;09
2019-02-18 10:15:42;0484801;35.00;0;100;10
2019-02-18 10:35:16;0484807;270.00;0;100;01
2019-02-18 10:41:48;0484809;139.65;0;100;09
2019-02-18 10:44:41;0484814;1098.50;42954;104;13
2019-02-18 10:47:37;0484815;88.35;0;100;10
2019-02-18 10:53:30;0484820;102.60;0;100;10
2019-02-18 10:54:42;0484821;119.00;0;100;01
2019-02-18 10:56:58;0484823;256.50;0;100;10
2019-02-18 10:58:03;0484824;138.70;0;100;10
2019-02-18 11:23:35;0484827;15.90;0;100;01
2019-02-18 11:25:20;0484829;74.10;0;100;10
2019-02-18 12:29:30;0484837;143.45;0;100;01
2019-02-18 11:49:48;0484832;721.90;0;100;09
2019-02-18 13:05:24;0484840;5.70;0;104;01
2019-02-18 13:10:17;0484842;141.07;0;104;01
2019-02-18 14:53:21;0484847;99.00;0;042;10
2019-02-18 14:55:34;0484849;521.55;0;042;10
2019-02-18 15:06:52;0484851;51.30;0;042;01
2019-02-18 15:29:32;0484853;111.00;0;042;09
2019-02-18 16:02:09;0484855;293.55;0;042;10
2019-02-18 16:08:18;0484858;234.00;93842;100;08
2019-02-18 16:12:12;0484860;342.00;98674;042;12
2019-02-18 17:05:15;0484868;927.00;0;100;09
2019-02-18 17:25:01;0484871;300.00;0;100;09
2019-02-18 18:09:59;0484876;515.85;0;100;09
2019-02-19 09:27:21;0484882;654.00;63047;100;12
2019-02-18 18:13:30;0484878;2241.05;0;100;10
2019-02-19 09:30:35;0484884;69.60;0;100;01
2019-02-19 09:44:43;0484886;65.60;0;100;01
2019-02-19 09:58:24;0484889;165.45;0;100;01
2019-02-19 09:49:53;0484888;364.65;0;104;10
2019-02-19 10:03:00;0484891;15.90;0;100;01
2019-02-19 10:07:55;0484893;216.00;44664;075;11
2019-02-19 10:13:32;0484894;89.00;0;104;09
2019-02-19 10:29:00;0484899;230.00;0;104;01
2019-02-19 10:19:48;0484897;2202.02;0;100;01
2019-02-19 10:44:24;0484903;690.00;52445;075;13
2019-02-19 11:19:22;0484907;86.92;46265;104;01
2019-02-19 11:37:53;0484911;40.00;0;104;01
2019-02-19 12:03:28;0484913;20.40;0;104;09
2019-02-19 12:50:13;0484916;950.00;96102;042;06
2019-02-19 14:27:12;0484920;543.10;99226;042;12
2019-02-19 15:14:44;0484925;100.00;0;042;01
2019-02-19 15:18:05;0484926;17.80;0;042;01
2019-02-19 15:42:40;0484931;174.00;117394;075;06
2019-02-19 15:43:00;0484933;205.20;0;100;10
2019-02-19 16:01:03;0484937;4628.00;0;104;01
2019-02-19 16:12:16;0484940;188.00;0;042;09
2019-02-19 16:47:13;0484949;603.00;0;100;09
2019-02-19 16:56:44;0484952;94.05;0;104;10
2019-02-19 16:26:41;0484946;273.00;0;104;09
2019-02-19 16:52:24;0484950;114.00;0;100;09
2019-02-19 16:57:35;0484955;576.00;106213;075;13
2019-02-19 16:58:33;0484957;302.10;0;104;10
2019-02-19 17:01:44;0484961;223.10;0;104;01
2019-02-19 17:14:37;0484963;24.80;0;104;01
2019-02-19 17:15:54;0484965;54.15;0;100;01
2019-02-19 17:18:06;0484968;5.90;0;104;09
2019-02-19 17:36:42;0484976;54.15;0;100;01
2019-02-19 18:08:59;0484979;105.00;61808;075;07
2019-02-19 18:11:21;0484981;2356.90;0;104;09
2019-02-19 18:17:24;0484982;386.20;0;104;10
2019-02-19 18:22:06;0484985;481.50;0;075;09
2019-02-20 09:27:28;0484996;31.70;25831;100;01
2019-02-20 08:24:16;0484988;79.80;0;100;09
2019-02-20 08:30:03;0484990;235.50;52608;075;12
2019-02-20 09:07:08;0484992;174.00;63047;075;07
2019-02-20 09:38:30;0485000;570.00;0;100;10
2019-02-20 09:54:57;0485002;37.05;0;100;01
2019-02-20 10:14:05;0485006;329.00;0;100;01
2019-02-20 10:51:46;0485019;138.00;54019;075;08
2019-02-20 10:29:27;0485010;321.00;32614;075;13
2019-02-20 10:41:26;0485016;38.47;55504;104;01
2019-02-20 11:26:28;0485032;306.75;116638;075;08
2019-02-20 11:06:42;0485029;698.20;90295;100;09
2019-02-20 11:31:53;0485034;87.00;0;134;01
2019-02-20 12:32:20;0485042;205.00;0;100;10
2019-02-20 11:59:34;0485039;19.30;0;100;01
2019-02-20 12:32:39;0485043;74.10;0;100;01
2019-02-20 13:28:29;0485055;250.80;0;104;10
2019-02-20 12:46:58;0485046;39.90;0;104;09
2019-02-20 13:01:33;0485048;99.00;0;100;01
2019-02-20 13:07:46;0485050;370.50;0;104;10
2019-02-20 13:21:07;0485053;311.99;0;104;09
2019-02-20 13:28:52;0485056;51.30;0;104;01
2019-02-20 13:40:22;0485060;64.80;0;104;09
2019-02-20 14:47:24;0485073;1626.60;0;104;09
2019-02-20 15:30:10;0485079;62.70;0;104;01
2019-02-20 14:53:03;0485074;23.80;0;104;01
2019-02-20 15:31:05;0485080;145.00;0;104;01
2019-02-20 15:32:52;0485081;232.90;0;104;10
2019-02-20 15:36:43;0485083;205.20;0;104;10
2019-02-20 15:44:11;0485087;1839.90;0;104;09
2019-02-20 15:50:27;0485089;153.00;0;100;09
2019-02-20 15:50:55;0485090;1380.00;0;104;10
2019-02-20 17:34:40;0485102;108.00;0;104;09
2019-02-20 17:27:42;0485100;10.80;0;100;10
2019-02-20 17:53:28;0485107;596.40;0;104;09
2019-02-20 17:48:25;0485105;504.00;50497;075;12
2019-02-20 18:00:40;0485109;43.20;0;100;01
2019-02-20 18:19:12;0485111;86.40;0;100;01
2019-02-21 08:35:45;0485116;70.00;0;075;10
2019-02-20 18:25:10;0485113;117.00;0;100;01
2019-02-21 09:03:35;0485118;90.00;0;104;01
2019-02-21 09:06:15;0485119;54.15;0;104;09
2019-02-21 09:24:59;0485123;141.60;0;104;09
2019-02-21 10:25:44;0485128;270.00;0;104;09
2019-02-21 10:28:01;0485130;642.00;97936;075;08
2019-02-21 10:34:49;0485132;25.65;0;104;01
2019-02-21 10:43:22;0485134;273.60;0;104;09
2019-02-21 10:46:37;0485136;129.00;23597;075;07
2019-02-21 11:59:46;0485145;1047.00;37362;100;09
2019-02-21 10:53:44;0485139;416.60;0;104;10
2019-02-21 11:55:51;0485142;10.80;0;100;01
2019-02-21 12:48:19;0485147;560.00;14014;073;12
2019-02-21 12:51:28;0485149;97.00;14014;073;07
2019-02-21 13:07:37;0485153;309.00;108619;042;12
2019-02-21 13:12:46;0485155;909.00;37226;042;13
2019-02-21 13:44:04;0485159;755.00;43999;042;13
2019-02-21 13:47:07;0485160;173.85;0;100;09
2019-02-21 15:10:43;0485173;119.70;0;100;01
2019-02-21 14:50:31;0485166;417.00;0;100;09
2019-02-21 15:00:55;0485171;2290.00;39645;100;09
2019-02-21 15:07:12;0485172;1339.99;66270;100;09
2019-02-21 15:31:02;0485179;408.00;114072;100;09
2019-02-21 15:51:13;0485187;699.00;0;104;09
2019-02-21 15:56:40;0485189;342.00;27878;042;12
2019-02-21 16:00:53;0485193;276.90;119210;075;12
2019-02-21 16:01:59;0485194;384.00;119210;075;12
2019-02-21 16:20:58;0485196;2112.70;0;100;10
2019-02-21 17:11:02;0485206;282.00;49664;075;13
2019-02-21 16:26:50;0485198;408.50;0;100;10
2019-02-21 16:36:48;0485200;405.00;26154;100;09
2019-02-21 16:39:53;0485202;131.10;0;100;01
2019-02-21 17:19:00;0485207;134.85;0;100;01
2019-02-21 17:34:51;0485210;631.50;108619;075;12
2019-02-21 17:40:21;0485211;116.25;0;100;01
2019-02-21 18:07:58;0485216;75.40;0;100;01
2019-02-22 08:15:37;0485218;5000.74;107729;100;01
2019-02-22 08:52:21;0485219;280.00;0;100;09
2019-02-22 09:14:17;0485221;700.00;0;100;01
2019-02-22 09:22:04;0485224;22.80;0;100;01
2019-02-22 09:30:18;0485227;1494.00;0;100;09
2019-02-22 09:42:47;0485230;199.00;0;100;10
2019-02-22 09:55:24;0485233;16.90;0;100;01
2019-02-22 10:11:15;0485235;19.95;0;100;01
2019-02-22 10:36:01;0485239;156.80;0;104;10
2019-02-22 10:37:52;0485240;979.50;0;100;09
2019-02-22 10:54:52;0485246;596.00;111278;104;09
2019-02-22 10:43:22;0485244;122.40;0;100;09
2019-02-22 11:15:54;0485250;1181.50;111819;073;13
2019-02-22 14:34:04;0485268;465.75;55013;104;12
2019-02-22 11:35:26;0485252;63.00;0;104;01
2019-02-22 12:38:35;0485254;48.45;0;100;10
2019-02-22 13:03:19;0485257;59.85;0;100;10
2019-03-01 12:28:42;0485853;12.82;0;042;01
2019-03-01 12:31:59;0485855;991.80;0;042;01
2019-02-22 13:19:18;0485260;1563.00;0;100;09
2019-02-22 13:46:55;0485262;132.00;104327;075;08
2019-02-22 14:28:04;0485266;37.05;0;100;10
2019-02-22 14:39:47;0485269;54.15;0;100;01
2019-02-22 14:57:33;0485273;19.20;0;100;01
2019-02-22 15:04:35;0485275;129.00;55013;075;07
2019-02-22 15:20:08;0485277;99.00;0;100;09
2019-02-22 15:26:37;0485279;381.50;0;100;09
2019-02-22 15:30:30;0485280;421.00;107282;075;12
2019-02-22 15:45:52;0485282;517.50;0;100;10
2019-02-22 15:53:33;0485284;279.00;92752;075;12
2019-02-22 15:55:57;0485286;768.00;23545;075;12
2019-02-22 16:00:47;0485287;187.50;0;100;09
2019-02-22 16:09:32;0485289;28.80;0;100;01
2019-02-22 16:11:13;0485291;76.20;0;100;10
2019-02-22 16:12:28;0485293;910.65;0;100;09
2019-02-22 16:24:19;0485295;61.60;0;100;01
2019-02-22 16:45:55;0485297;549.00;95486;075;12
2019-02-22 16:49:06;0485298;414.95;0;100;09
2019-02-22 16:57:18;0485300;86.40;0;104;01
2019-02-22 17:05:39;0485303;129.00;0;100;09
2019-02-22 17:26:44;0485306;74.10;0;100;01
2019-02-22 17:27:37;0485307;99.75;0;100;01
2019-02-22 17:41:27;0485309;1099.00;51389;075;13
2019-02-22 17:50:36;0485311;119.10;103417;100;09
2019-02-22 17:54:05;0485312;169.00;103417;075;11
2019-02-22 18:11:26;0485317;267.00;27353;075;12
2019-02-22 18:02:04;0485315;333.50;0;100;09
2019-02-22 18:21:16;0485319;74.40;0;100;01
2019-02-23 08:41:19;0485322;34.20;0;100;01
2019-02-23 08:54:42;0485324;18.52;0;100;01
2019-02-23 09:13:35;0485329;1731.50;64330;075;13
2019-02-23 09:04:01;0485327;90.00;27918;075;06
2019-02-23 09:13:28;0485330;81.00;0;100;09
2019-02-23 09:26:24;0485334;199.50;0;100;01
2019-02-23 09:47:29;0485337;405.00;90585;075;12
2019-02-23 09:58:44;0485343;525.00;106252;075;12
2019-10-16 11:06:58;0509131;234.00;58662;042;12
2019-02-23 09:55:01;0485340;1123.00;0;100;09
2019-02-23 10:05:52;0485345;160.00;0;100;01
2019-02-23 10:19:46;0485348;119.70;0;100;01
2019-02-23 10:57:34;0485356;343.40;117750;104;01
2019-02-23 11:33:07;0485370;130.15;0;104;09
2019-02-23 10:55:03;0485353;393.00;49833;073;12
2019-02-23 11:12:19;0485365;7.12;0;100;01
2019-02-23 10:56:15;0485355;92.15;0;100;10
2019-02-23 11:06:46;0485362;4.50;0;104;01
2019-02-23 11:11:35;0485364;43.20;0;104;09
2019-02-23 11:26:51;0485368;1090.00;0;100;09
2019-02-23 11:34:31;0485371;638.01;0;104;09
2019-02-23 11:42:40;0485376;480.00;0;100;10
2019-02-23 11:41:32;0485375;222.00;58568;075;12
2019-02-23 11:49:06;0485379;87.00;118482;104;09
2019-02-23 12:00:32;0485381;428.40;102313;100;09
2019-02-23 12:07:11;0485383;702.00;110604;075;12
2019-02-23 12:50:49;0485387;229.50;0;100;09
2019-02-23 12:52:07;0485388;13.50;0;100;01
2019-02-23 12:54:42;0485391;440.00;0;100;09
2019-02-23 14:18:44;0485395;31.20;0;104;01
2019-02-23 14:27:07;0485397;216.00;12296;075;12
2019-02-23 15:24:02;0485404;105.60;0;100;09
2019-10-16 10:26:07;0509128;183.60;0;042;10
2019-02-23 14:55:19;0485401;1317.00;107651;075;12
2019-02-23 15:27:06;0485405;17.80;0;100;01
2019-02-23 15:49:55;0485407;158.40;0;075;01
2019-02-25 07:58:20;0485415;480.00;114722;075;06
2019-02-23 16:06:04;0485411;896.40;0;100;01
2019-02-23 16:12:00;0485412;25.65;0;100;09
2019-02-25 07:59:51;0485416;99.45;0;100;01
2019-02-25 08:16:47;0485417;360.00;114722;075;06
2019-02-25 12:09:22;0485440;179.55;0;100;09
2019-02-25 09:09:24;0485422;535.20;0;100;09
2019-02-25 09:19:26;0485424;192.00;34132;075;11
2019-02-25 09:49:13;0485428;1797.60;0;100;09
2019-02-25 09:58:53;0485430;99.90;0;100;01
2019-02-25 10:31:39;0485432;483.00;0;100;09
2019-02-25 13:04:21;0485450;280.80;0;100;09
2019-02-25 11:50:46;0485436;30.00;0;100;01
2019-02-25 12:13:01;0485442;347.70;0;100;10
2019-02-25 12:21:23;0485445;39.90;0;100;01
2019-02-25 13:08:46;0485452;171.00;18321;104;11
2019-02-25 13:20:07;0485455;138.00;0;100;09
2019-02-25 13:52:25;0485459;28.80;105005;134;01
2019-02-25 14:21:57;0485462;111.15;0;075;01
2019-02-25 14:45:07;0485464;465.00;0;075;09
2019-02-25 14:50:32;0485466;4.84;0;075;01
2019-02-25 15:02:14;0485468;581.70;98047;075;09
2019-02-25 15:08:32;0485469;119.20;0;075;10
2019-02-25 15:21:27;0485471;142.00;0;075;01
2019-02-25 15:31:49;0485473;148.20;0;100;01
2019-02-25 15:39:26;0485475;108.30;0;100;01
2019-02-25 18:04:20;0485486;62.72;113842;100;09
2019-02-25 16:11:57;0485477;102.00;97442;075;06
2019-03-01 14:40:52;0485870;870.00;41077;042;12
2019-03-01 13:27:34;0485860;160.00;0;042;09
2019-02-25 17:35:19;0485483;400.00;0;100;01
2019-02-25 18:26:10;0485488;265.05;0;100;10
2019-02-25 18:38:02;0485490;438.20;110986;100;01
2019-02-26 08:46:10;0485492;258.00;0;100;09
2019-02-26 09:22:40;0485496;370.00;0;100;01
2019-02-26 09:34:31;0485500;43.20;0;100;10
2019-02-26 09:54:36;0485505;93.60;0;100;10
2019-02-26 09:57:27;0485506;192.00;0;100;09
2019-02-26 10:04:22;0485509;692.70;0;100;09
2019-02-26 10:36:32;0485519;48.00;30780;075;07
2019-02-26 10:39:54;0485520;108.00;0;100;09
2019-02-26 10:45:11;0485523;316.80;0;100;09
2019-02-26 10:50:48;0485525;2154.30;0;100;01
2019-02-26 10:52:10;0485526;129.00;0;100;01
2019-02-26 10:57:08;0485528;706.80;0;100;01
2019-02-26 11:47:48;0485538;342.00;46821;073;12
2019-02-26 11:21:00;0485534;59.70;0;100;01
2019-02-26 11:22:30;0485535;181.30;0;104;01
2019-02-26 11:49:51;0485539;84.00;54051;073;07
2019-02-26 11:58:07;0485542;68.40;0;104;10
2019-02-26 12:11:46;0485543;259.20;0;104;10
2019-02-26 12:29:02;0485545;99.00;0;104;01
2019-02-26 12:29:42;0485546;99.00;0;100;09
2019-02-26 13:09:24;0485553;62.55;49293;104;01
2019-02-26 14:00:20;0485555;565.80;0;100;10
2020-07-24 10:08:22;0548825;67.50;0;104;01
2019-02-26 14:05:38;0485557;192.00;0;100;09
2019-02-26 14:46:55;0485562;279.87;0;104;09
2019-02-26 14:29:20;0485560;1429.80;0;100;09
2019-02-26 16:23:48;0485576;196.80;0;100;01
2019-02-26 15:49:13;0485567;559.00;104617;075;08
2019-02-26 15:52:29;0485569;629.40;0;104;09
2019-02-26 16:51:57;0485580;178.80;0;104;09
2019-02-26 16:29:43;0485578;1139.20;54887;073;13
2019-02-26 16:52:49;0485581;258.80;61864;075;12
2019-02-26 17:01:35;0485590;162.20;0;104;10
2019-03-01 13:32:46;0485862;116.77;0;100;10
2019-03-01 13:33:23;0485863;660.75;0;042;10
2019-02-27 08:45:24;0485607;65.00;0;100;01
2019-02-26 17:05:09;0485593;7.12;0;100;01
2019-02-26 17:36:06;0485604;190.50;10624;075;11
2019-03-01 14:44:30;0485872;366.00;51538;042;12
2019-10-02 09:47:34;0507642;147.50;106132;042;09
2019-11-21 09:29:36;0512827;117.00;45282;104;08
2019-07-02 14:07:29;0498398;417.00;100478;075;13
2019-10-16 15:03:32;0509178;381.00;101534;104;08
2019-10-16 14:44:36;0509171;117.00;0;136;09
2019-10-16 14:40:37;0509170;413.00;98825;104;11
2019-10-16 14:25:01;0509168;834.60;0;136;09
2019-10-16 13:25:22;0509162;700.00;0;042;10
2019-10-16 13:21:21;0509159;197.55;0;042;10
2019-01-16 10:12:08;0481756;362.40;0;100;01
2019-10-16 12:19:53;0509151;693.20;0;136;10
2019-10-16 13:19:32;0509158;207.00;115576;104;07
2019-10-16 13:12:56;0509156;51.30;0;136;01
2019-10-16 11:55:16;0509145;159.00;0;136;09
2019-10-28 11:26:27;0510440;489.00;118625;042;12
2021-11-22 10:40:41;0606931;74.70;0;058;10
2021-05-24 13:50:20;0590791;189.00;112360;136;06
2019-10-16 11:31:44;0509139;132.75;0;042;09
2019-01-22 18:01:29;0482339;172.49;0;100;01
2019-01-16 16:55:29;0481806;319.20;0;100;01
2019-01-16 16:56:53;0481808;670.00;0;100;10
2019-01-16 17:32:38;0481813;830.00;0;100;01
2019-01-16 17:33:17;0481814;43.92;0;100;10
2019-01-16 17:45:25;0481817;183.00;113106;075;11
2019-01-16 17:54:40;0481819;1020.00;110821;073;13
2019-01-16 18:02:13;0481821;486.00;0;100;09
2019-01-16 18:12:57;0481823;17.10;0;100;01
2019-01-17 09:13:08;0481829;31.35;0;104;09
2019-01-17 09:36:35;0481833;213.34;0;104;01
2019-01-17 09:25:36;0481831;189.00;161;075;11
2019-01-17 09:42:43;0481836;90.01;0;100;01
2019-01-17 09:41:10;0481835;39.90;0;104;09
2019-01-17 10:01:49;0481840;430.35;0;104;10
2019-01-17 10:17:37;0481843;96.90;0;104;01
2019-01-17 10:39:48;0481849;22.80;0;104;01
2019-01-17 11:02:31;0481857;91.20;0;104;01
2019-01-17 12:14:56;0481880;95.00;112913;104;07
2019-01-17 11:32:46;0481868;474.00;117957;104;13
2019-01-17 11:40:43;0481871;185.40;0;042;09
2019-01-17 11:40:20;0481870;73.15;0;042;09
2019-01-17 11:50:58;0481876;57.00;0;104;09
2019-01-17 11:45:53;0481874;140.00;0;104;01
2019-01-17 12:30:22;0481883;274.50;117749;073;11
2019-01-17 12:43:26;0481886;316.00;40416;073;11
2019-01-17 13:16:26;0481892;219.00;17628;042;11
2019-01-17 13:02:26;0481889;339.15;0;042;10
2019-01-17 13:45:56;0481897;68.40;0;042;01
2019-01-17 13:46:20;0481898;656.92;0;042;09
2019-01-17 14:09:01;0481903;15.96;0;042;01
2019-01-17 14:08:45;0481902;937.65;0;100;01
2019-01-17 15:01:34;0481906;27.00;93258;075;06
2019-01-17 15:29:15;0481909;25.65;0;100;10
2019-01-17 16:14:23;0481911;194.40;48801;075;07
2019-01-17 16:14:44;0481912;1009.99;6435;075;13
2019-01-17 16:37:52;0481915;119.70;6435;075;08
2019-01-17 17:03:09;0481917;79.80;112187;100;10
2019-01-17 17:04:48;0481920;15.80;0;100;01
2019-01-17 17:04:15;0481919;49.45;0;100;10
2019-01-17 17:34:22;0481926;9.30;0;100;09
2019-01-17 18:29:56;0481929;988.95;0;100;01
2019-01-17 18:58:09;0481931;138.00;29054;075;12
2019-01-18 09:17:24;0481935;766.80;0;100;01
2019-01-18 09:23:14;0481936;126.00;0;104;09
2019-01-18 09:39:30;0481939;336.90;60016;100;09
2019-01-18 09:51:39;0481943;43.20;0;104;10
2019-01-18 09:57:36;0481947;54.00;0;104;10
2019-01-18 09:58:15;0481948;78.00;0;104;09
2019-01-18 10:09:27;0481949;436.46;0;104;09
2019-01-18 10:18:16;0481952;57.00;97526;042;06
2019-01-18 10:33:12;0481955;1100.00;0;104;01
2019-01-18 10:54:21;0481959;14.90;0;104;01
2019-01-18 11:04:02;0481967;724.65;0;104;10
2019-01-18 13:46:49;0482000;39.00;40307;075;06
2019-01-18 11:10:55;0481970;27.07;0;104;01
2019-01-18 11:14:40;0481972;17.52;0;104;09
2019-01-18 11:19:39;0481974;228.00;94466;042;11
2019-01-18 11:22:19;0481976;64.50;0;104;09
2019-01-18 11:38:48;0481979;96.00;17833;073;08
2019-01-18 12:10:04;0481985;4249.98;26587;100;01
2019-01-18 12:04:51;0481984;1005.00;107111;042;13
2019-01-18 11:49:53;0481982;11.80;0;042;10
2019-01-18 12:57:36;0481998;64.80;0;100;01
2019-01-18 12:27:52;0481993;1557.00;26587;042;08
2019-01-18 12:16:02;0481991;85.50;0;042;10
2019-01-18 14:13:27;0482002;3168.00;118340;075;13
2019-01-18 14:19:12;0482004;3168.00;118340;075;08
2019-01-18 14:32:51;0482007;122.40;0;100;09
2019-01-18 14:35:24;0482009;45.60;0;100;01
2019-01-18 15:22:12;0482012;315.00;60796;042;11
2019-01-18 15:30:56;0482014;1800.00;0;100;10
2019-01-18 15:40:04;0482015;857.97;0;100;01
2019-01-18 15:46:13;0482016;45.60;0;100;10
2019-01-18 15:50:13;0482019;65.55;0;100;09
2019-01-18 16:21:57;0482031;591.00;0;042;09
2019-01-18 16:25:04;0482033;131.10;0;042;09
2019-01-18 15:50:48;0482020;205.20;0;100;01
2019-01-18 15:52:01;0482021;679.99;0;100;10
2019-01-18 16:02:29;0482027;168.00;0;100;09
2019-01-18 17:10:33;0482047;345.00;60321;073;12
2019-01-18 16:34:08;0482036;175.50;26687;073;11
2019-01-18 17:23:25;0482049;74.10;0;100;01
2019-01-18 17:39:09;0482051;825.00;0;100;10
2019-01-18 17:46:29;0482053;80.00;0;100;01
2019-01-18 18:06:09;0482057;24.80;0;100;09
2019-01-18 17:51:20;0482055;37.05;0;100;09
2019-01-18 18:11:41;0482059;158.50;49015;073;12
2019-01-18 18:13:03;0482060;96.90;0;100;01
2019-01-18 18:22:43;0482063;19.95;0;100;10
2019-01-19 08:43:02;0482066;14.40;0;104;01
2019-01-19 09:11:31;0482068;115.95;0;104;01
2019-01-19 09:42:20;0482070;105.45;62076;104;10
2019-01-19 10:00:26;0482072;51.80;0;104;01
2019-01-19 10:22:07;0482075;84.07;55504;104;01
2019-01-19 10:38:02;0482079;306.00;0;104;09
2019-01-19 10:27:03;0482077;138.00;55504;075;07
2019-01-19 10:44:45;0482081;453.00;0;104;09
2019-01-19 10:52:11;0482083;19.60;0;104;01
2019-01-19 10:55:57;0482085;144.00;0;104;09
2019-01-19 10:57:37;0482086;337.50;0;104;09
2019-01-19 11:01:07;0482088;126.00;0;100;09
2019-01-19 11:02:14;0482090;105.00;91059;075;08
2019-01-19 11:03:01;0482091;330.00;55642;075;07
2019-01-19 11:04:23;0482092;312.00;0;104;09
2019-01-19 11:14:29;0482096;138.90;0;100;10
2019-01-19 11:08:45;0482095;485.00;0;100;01
2019-01-19 11:30:31;0482102;79.80;0;100;01
2019-01-19 11:33:07;0482103;1242.00;100678;073;13
2019-01-19 11:34:27;0482104;1680.02;0;100;10
2019-01-19 11:40:55;0482107;381.00;27275;073;12
2019-01-19 12:16:29;0482114;136.80;0;100;01
2019-01-19 11:43:07;0482109;75.15;0;075;09
2019-01-19 12:19:11;0482116;110.00;0;104;01
2019-01-19 11:50:06;0482111;79.20;0;075;09
2019-01-19 12:24:43;0482119;165.00;101814;042;08
2019-01-19 12:28:26;0482121;25.65;0;104;01
2019-01-19 12:28:52;0482122;62.70;0;104;09
2019-01-19 12:36:57;0482126;45.60;0;104;10
2019-01-19 12:47:17;0482128;48.45;0;092;01
2019-01-19 12:55:01;0482130;541.50;0;092;10
2019-01-19 12:57:41;0482131;1201.60;0;092;09
2019-01-19 13:06:09;0482132;117.00;0;092;09
2019-01-19 13:24:12;0482137;598.32;0;092;09
2019-01-19 13:16:51;0482135;5.70;0;092;01
2019-01-19 13:31:12;0482139;80.27;0;092;10
2019-01-19 13:36:58;0482142;105.60;0;092;01
2019-01-19 13:41:56;0482145;51.30;100431;100;10
2019-01-19 13:42:54;0482146;169.00;100431;075;08
2019-01-19 13:43:44;0482147;79.80;0;100;09
2019-01-19 16:01:48;0482173;768.20;93602;042;13
2019-01-19 13:45:57;0482151;788.00;0;100;09
2019-01-19 13:47:02;0482152;1187.00;95620;075;06
2019-01-19 14:18:16;0482155;54.00;0;100;01
2019-01-19 14:19:14;0482156;114.00;0;100;10
2019-01-19 14:44:03;0482158;288.00;0;100;09
2019-01-19 15:15:30;0482162;1141.00;0;100;09
2019-01-19 15:23:18;0482163;201.00;0;100;09
2019-01-19 15:42:32;0482168;34.50;0;100;10
2019-01-19 15:46:32;0482170;500.00;0;100;09
2019-01-21 08:59:27;0482175;91.20;0;100;01
2019-01-21 10:34:06;0482186;25.50;2888;075;06
2019-01-21 11:23:57;0482193;41.32;0;104;10
2019-01-21 10:51:03;0482188;1450.50;0;104;09
2019-01-21 11:38:55;0482195;1266.00;119240;104;12
2019-01-21 11:43:02;0482197;45.00;112955;104;06
2019-01-21 12:55:41;0482209;142.50;0;104;01
2019-01-21 11:45:57;0482200;684.00;0;104;09
2019-01-21 13:48:16;0482211;116.85;0;104;01
2019-01-21 11:54:09;0482202;394.72;0;104;01
2019-01-21 12:43:30;0482207;216.00;43293;104;12
2019-01-21 14:42:18;0482216;105.00;0;104;09
2019-01-21 13:57:06;0482212;231.00;0;104;01
2019-01-21 14:50:53;0482218;114.00;49015;075;12
2019-01-21 15:20:32;0482220;180.00;0;100;09
2019-01-21 17:00:01;0482226;111.15;0;100;10
2019-01-21 17:26:56;0482228;528.00;94836;075;13
2019-01-21 17:29:18;0482230;136.80;0;100;09
2019-01-21 17:34:01;0482233;1287.00;0;100;09
2019-01-21 17:37:35;0482234;850.01;0;100;01
2019-01-21 17:53:30;0482238;54.00;90301;075;07
2019-01-21 18:00:21;0482240;1280.01;0;100;10
2019-01-21 18:05:10;0482242;372.00;0;100;09
2019-01-21 18:05:06;0482241;11.40;0;100;01
2019-01-21 18:07:48;0482245;108.00;0;100;09
2019-01-21 18:17:59;0482248;900.00;55645;100;01
2019-01-21 18:18:37;0482249;7.20;0;100;01
2019-01-22 09:08:00;0482259;19.94;0;104;10
2019-01-21 18:36:58;0482253;1830.00;2708;075;11
2019-01-21 18:37:10;0482254;181.45;0;100;01
2019-01-22 09:20:33;0482261;285.00;0;104;09
2019-01-22 12:45:42;0482273;122.40;0;100;09
2019-01-22 10:17:12;0482264;54.00;90301;075;07
2019-01-22 11:16:43;0482269;96.00;0;100;09
2019-01-22 12:57:28;0482275;730.00;0;104;01
2019-01-22 13:37:35;0482280;72.10;0;104;01
2019-01-22 14:21:40;0482283;297.00;0;000;09
2019-01-22 14:36:04;0482285;861.00;55642;073;08
